lat,lng,date,crime
40.83723909,-73.93883994,6/25/15,ROBBERY
40.88358821,-73.8271875,6/25/15,ROBBERY
40.71071801,-73.79304054,6/25/15,ROBBERY
40.67016743,-73.93099399,6/25/15,ROBBERY
40.68463384,-73.93837055,6/25/15,ROBBERY
40.62760837,-74.08321655,6/25/15,ROBBERY
40.8366898,-73.92867103,6/25/15,ROBBERY
40.59767929,-73.95713241,6/25/15,ROBBERY
40.57220443,-73.99481808,6/25/15,ROBBERY
40.63436108,-73.97782196,6/25/15,ROBBERY
40.71378306,-73.9201597,6/25/15,ROBBERY
40.81343998,-73.9100188,6/25/15,ROBBERY
40.84207966,-73.87851159,6/25/15,ROBBERY
40.70629123,-73.79641943,6/25/15,ROBBERY
40.69204964,-73.98819893,6/25/15,ROBBERY
40.68295344,-73.90857959,6/25/15,ROBBERY
40.78346801,-73.98013026,6/25/15,ROBBERY
40.63693839,-73.90668617,6/25/15,ROBBERY
40.78568234,-73.94450977,6/25/15,ROBBERY
40.63348917,-73.88922793,6/25/15,ROBBERY
40.67832172,-73.94552565,6/25/15,ROBBERY
40.75122284,-73.98045027,6/25/15,ROBBERY
40.8365473,-73.89337826,6/25/15,ROBBERY
40.68536677,-73.9385141,6/25/15,ROBBERY
40.65394741,-73.887774,6/25/15,ROBBERY
40.69014909,-73.86784083,6/25/15,ROBBERY
40.65462789,-74.00418569,6/26/15,ROBBERY
40.76419054,-73.99448909,6/26/15,ROBBERY
40.75031435,-73.71263469,6/26/15,ROBBERY
40.7322637,-73.99635356,6/26/15,ROBBERY
40.67163678,-73.96262204,6/26/15,ROBBERY
40.76717676,-73.96380668,6/26/15,RAPE
40.70705358,-73.81215737,6/26/15,ROBBERY
40.70178911,-73.91349834,6/26/15,ROBBERY
40.83088999,-73.82728462,6/26/15,RAPE
40.7335208,-74.00353394,6/26/15,ROBBERY
40.64591802,-74.01316153,6/26/15,ROBBERY
40.7069585,-73.81616483,6/26/15,ROBBERY
40.7384156,-73.71587596,6/26/15,ROBBERY
40.75115532,-73.85729996,6/26/15,ROBBERY
40.66141182,-73.88635213,6/26/15,ROBBERY
40.85871714,-73.90369264,6/26/15,ROBBERY
40.7621386,-73.97990199,6/26/15,ROBBERY
40.88782111,-73.83129224,6/26/15,ROBBERY
40.74240439,-73.87824225,6/26/15,ROBBERY
40.84489188,-73.91027625,6/26/15,ROBBERY
40.86905853,-73.87963015,6/26/15,RAPE
40.80983907,-73.95141461,6/26/15,ROBBERY
40.88179269,-73.86371338,6/26/15,ROBBERY
40.66512493,-73.95898868,6/26/15,ROBBERY
40.85579908,-73.88800819,6/26/15,ROBBERY
40.90320316,-73.8540542,6/26/15,ROBBERY
40.78775738,-73.94454776,6/26/15,ROBBERY
40.6656882,-73.93142036,6/26/15,ROBBERY
40.64611523,-73.94715192,6/26/15,ROBBERY
40.66251655,-73.893469,6/26/15,ROBBERY
40.84962829,-73.88729566,6/26/15,ROBBERY
40.65736567,-73.94622395,6/26/15,ROBBERY
40.69873677,-73.83156877,6/26/15,RAPE
40.67834955,-73.88330925,6/26/15,ROBBERY
40.67601886,-73.8856711,6/26/15,ROBBERY
40.67141166,-73.88151172,6/26/15,ROBBERY
40.75762436,-73.98568228,6/26/15,ROBBERY
40.67998889,-73.75208863,6/26/15,ROBBERY
40.84390126,-73.90050463,6/26/15,RAPE
40.67561795,-73.73911192,6/26/15,ROBBERY
40.65251639,-73.92333957,6/26/15,ROBBERY
40.77574488,-73.9837359,6/26/15,ROBBERY
40.65053799,-73.95582632,6/26/15,ROBBERY
40.78245186,-73.96587827,6/26/15,ROBBERY
40.63469213,-73.91236032,6/26/15,ROBBERY
40.58913611,-73.95362024,6/26/15,ROBBERY
40.82051866,-73.92133955,6/26/15,ROBBERY
40.769553,-73.81462739,6/26/15,ROBBERY
40.79644422,-73.96492123,6/26/15,ROBBERY
40.83358121,-73.8498488,6/26/15,ROBBERY
40.88846199,-73.84195621,6/26/15,ROBBERY
40.68701159,-73.91768216,6/26/15,ROBBERY
40.68753123,-73.79828682,6/26/15,ROBBERY
40.85673749,-73.88221184,6/26/15,ROBBERY
40.57503085,-73.98609218,6/26/15,ROBBERY
40.63902167,-74.02246352,6/27/15,RAPE
40.67481379,-73.97839253,6/27/15,ROBBERY
40.67996402,-73.88658731,6/27/15,ROBBERY
40.68512129,-73.94716428,6/27/15,ROBBERY
40.83006473,-73.86498649,6/27/15,ROBBERY
40.75303605,-73.88206675,6/27/15,ROBBERY
40.72344268,-73.90009641,6/27/15,ROBBERY
40.74762287,-73.86649252,6/27/15,ROBBERY
40.59919542,-73.76098785,6/27/15,ROBBERY
40.57556544,-73.98147001,6/27/15,ROBBERY
40.83225023,-73.85648281,6/27/15,ROBBERY
40.83722862,-73.90678472,6/27/15,ROBBERY
40.70926377,-73.94608109,6/27/15,ROBBERY
40.7650219,-73.88709227,6/27/15,ROBBERY
40.74266361,-73.99804911,6/27/15,ROBBERY
40.88638676,-73.82649669,6/27/15,ROBBERY
40.75233014,-73.85958573,6/27/15,ROBBERY
40.57542027,-73.9834607,6/27/15,ROBBERY
40.7317148,-74.00095761,6/27/15,ROBBERY
40.70119693,-73.9181984,6/27/15,ROBBERY
40.75092411,-73.87316295,6/27/15,ROBBERY
40.7023534,-73.94238272,6/27/15,ROBBERY
40.69043634,-73.93354405,6/27/15,ROBBERY
40.86674216,-73.92526192,6/27/15,ROBBERY
40.85391737,-73.88363022,6/27/15,ROBBERY
40.80769916,-73.94738486,6/27/15,ROBBERY
40.63838946,-74.16499935,6/27/15,ROBBERY
40.66962084,-73.97931344,6/27/15,ROBBERY
40.79332634,-73.93892362,6/27/15,ROBBERY
40.83665252,-73.90714691,6/27/15,ROBBERY
40.68157971,-73.92578672,6/27/15,ROBBERY
40.71853771,-73.92968491,6/27/15,ROBBERY
40.65462107,-73.95289356,6/27/15,ROBBERY
40.70396896,-73.9402065,6/27/15,ROBBERY
40.81806388,-73.95541526,6/27/15,ROBBERY
40.89231507,-73.83962501,6/27/15,ROBBERY
40.66654409,-73.91432626,6/27/15,ROBBERY
40.67175073,-73.78425727,6/27/15,ROBBERY
40.68319753,-73.86629701,6/27/15,ROBBERY
40.82524118,-73.94269184,6/27/15,ROBBERY
40.69162948,-73.98630225,6/27/15,ROBBERY
40.66487274,-73.90416356,6/27/15,ROBBERY
40.68381673,-73.94545627,6/27/15,ROBBERY
40.70461828,-73.92421019,6/27/15,ROBBERY
40.63900517,-73.95785893,6/27/15,ROBBERY
40.67849663,-73.9385637,6/27/15,ROBBERY
40.80620115,-73.91598873,6/27/15,ROBBERY
40.86846738,-73.82158285,6/27/15,ROBBERY
40.72618713,-73.7352339,6/27/15,RAPE
40.6461596,-74.01280483,6/27/15,ROBBERY
40.66923648,-73.92168739,6/27/15,ROBBERY
40.72628778,-73.98779601,6/27/15,ROBBERY
40.68751442,-73.91464547,6/27/15,ROBBERY
40.81573775,-73.91797453,6/27/15,ROBBERY
40.75928446,-73.77021006,6/27/15,ROBBERY
40.67727242,-73.94980952,6/28/15,ROBBERY
40.74045134,-74.00202229,6/28/15,ROBBERY
40.71596167,-73.74566364,6/28/15,ROBBERY
40.67803934,-73.89167402,6/28/15,ROBBERY
40.71251784,-73.95614596,6/28/15,ROBBERY
40.70843429,-73.95790521,6/28/15,ROBBERY
40.73736896,-73.99684042,6/28/15,ROBBERY
40.75155689,-73.87706334,6/28/15,ROBBERY
40.79708859,-73.94275219,6/28/15,ROBBERY
40.71861442,-73.81376979,6/28/15,ROBBERY
40.62503589,-73.96278503,6/28/15,ROBBERY
40.854264,-73.88719382,6/28/15,ROBBERY
40.69198609,-73.9190427,6/28/15,ROBBERY
40.6606646,-73.9303226,6/28/15,ROBBERY
40.66953505,-73.93383523,6/28/15,ROBBERY
40.85699775,-73.90896937,6/28/15,ROBBERY
40.66860865,-73.89502734,6/28/15,ROBBERY
40.81700469,-73.89923701,6/28/15,ROBBERY
40.67016824,-73.91572749,6/28/15,ROBBERY
40.8160967,-73.85362022,6/28/15,ROBBERY
40.65655437,-73.90545136,6/28/15,ROBBERY
40.71314099,-73.9972095,6/28/15,ROBBERY
40.67286259,-73.88048894,6/28/15,ROBBERY
40.87998746,-73.83488495,6/28/15,ROBBERY
40.70058342,-73.94315964,6/28/15,ROBBERY
40.82423911,-73.94219408,6/28/15,ROBBERY
40.86281598,-73.90829619,6/28/15,ROBBERY
40.69375893,-73.77451442,6/28/15,ROBBERY
40.61717842,-74.08657139,6/28/15,ROBBERY
40.66311494,-73.93864635,6/28/15,ROBBERY
40.6841943,-73.91608475,6/28/15,ROBBERY
40.80484238,-73.92369152,6/28/15,ROBBERY
40.68269757,-73.75317103,6/28/15,ROBBERY
40.76997544,-73.76892403,6/28/15,ROBBERY
40.66512493,-73.95898868,6/28/15,ROBBERY
40.85472511,-73.89904612,6/28/15,ROBBERY
40.84937364,-73.91342209,6/28/15,ROBBERY
40.67741799,-73.89058264,6/28/15,ROBBERY
40.67574074,-73.97459602,6/28/15,ROBBERY
40.70045167,-73.93296064,6/28/15,ROBBERY
40.75090054,-73.85548146,6/28/15,ROBBERY
40.81039602,-73.92531074,6/28/15,RAPE
40.86923916,-73.89603757,6/29/15,ROBBERY
40.74724442,-73.99336087,6/29/15,ROBBERY
40.70961011,-73.9414747,6/29/15,ROBBERY
40.65161407,-73.93329801,6/29/15,ROBBERY
40.69525735,-73.90086348,6/29/15,ROBBERY
40.75349008,-73.98088995,6/29/15,ROBBERY
40.87851048,-73.9020114,6/29/15,ROBBERY
40.76041323,-73.98747571,6/29/15,ROBBERY
40.7920615,-73.93984208,6/29/15,ROBBERY
40.79826064,-73.94286676,6/29/15,ROBBERY
40.70141028,-73.74136966,6/29/15,ROBBERY
40.74840502,-73.8869075,6/29/15,ROBBERY
40.81639185,-73.89529641,6/29/15,RAPE
40.85923841,-73.86748314,6/29/15,ROBBERY
40.71552859,-74.00923973,6/29/15,ROBBERY
40.83130141,-73.94829127,6/29/15,ROBBERY
40.84804717,-73.93285165,6/29/15,ROBBERY
40.87778871,-73.8738322,6/29/15,ROBBERY
40.59836383,-73.94098525,6/29/15,ROBBERY
40.68182361,-73.89378428,6/29/15,ROBBERY
40.79439932,-73.97519721,6/29/15,ROBBERY
40.86917339,-73.89022012,6/29/15,ROBBERY
40.66514992,-73.91833993,6/29/15,ROBBERY
40.86682917,-73.89587864,6/29/15,ROBBERY
40.64063662,-73.91141927,6/29/15,ROBBERY
40.68158537,-73.87775479,6/29/15,ROBBERY
40.85920082,-73.92276153,6/29/15,ROBBERY
40.75954638,-73.9201987,6/29/15,ROBBERY
40.82519074,-73.8887137,6/29/15,ROBBERY
40.84043632,-73.91639726,6/29/15,ROBBERY
40.88731363,-73.84727176,6/29/15,ROBBERY
40.78456213,-73.94377044,6/29/15,ROBBERY
40.73395174,-74.00288086,6/29/15,ROBBERY
40.66097945,-73.88490753,6/29/15,ROBBERY
40.72130083,-73.94887446,6/29/15,ROBBERY
40.57664598,-73.9764804,6/29/15,ROBBERY
40.5761573,-73.9759838,6/29/15,RAPE
40.76539518,-73.82913311,6/29/15,ROBBERY
40.86660921,-73.89544513,6/29/15,ROBBERY
40.7404028,-73.97907856,6/29/15,ROBBERY
40.85046556,-73.89930922,6/29/15,ROBBERY
40.79173001,-73.95298435,6/29/15,ROBBERY
40.86644953,-73.86115613,6/29/15,ROBBERY
40.80065613,-73.97025741,6/29/15,ROBBERY
40.69725826,-73.95252445,6/29/15,ROBBERY
40.72039817,-74.00104403,6/29/15,ROBBERY
40.55591977,-74.20234074,6/29/15,ROBBERY
40.83777887,-73.91945075,6/29/15,ROBBERY
40.76336526,-73.91763833,6/29/15,ROBBERY
40.69121477,-73.98438756,6/29/15,ROBBERY
40.85272869,-73.9312456,6/29/15,ROBBERY
40.71058354,-73.9581852,6/29/15,ROBBERY
40.67408859,-73.87197881,6/29/15,ROBBERY
40.62685594,-74.08370195,6/29/15,ROBBERY
40.71149936,-73.76537537,6/29/15,ROBBERY
40.72618713,-73.7352339,6/30/15,RAPE
40.81595938,-73.95727362,6/30/15,ROBBERY
40.88286213,-73.90357449,6/30/15,ROBBERY
40.70622201,-73.95097436,6/30/15,RAPE
40.84144284,-73.85473181,6/30/15,ROBBERY
40.83309884,-73.91903,6/30/15,ROBBERY
40.86830662,-73.83338456,6/30/15,ROBBERY
40.83460233,-73.9143845,6/30/15,ROBBERY
40.74654385,-73.98595172,6/30/15,ROBBERY
40.81096611,-73.9089095,6/30/15,ROBBERY
40.73984386,-73.98552371,6/30/15,ROBBERY
40.83732351,-73.91983076,6/30/15,RAPE
40.80337107,-73.93711198,6/30/15,ROBBERY
40.81329895,-73.91590391,6/30/15,ROBBERY
40.59712057,-73.94124922,6/30/15,ROBBERY
40.71028914,-74.00411344,6/30/15,ROBBERY
40.86071697,-73.8992467,6/30/15,ROBBERY
40.69953851,-73.92978068,6/30/15,ROBBERY
40.80020983,-73.93836468,6/30/15,ROBBERY
40.66918332,-73.93804237,6/30/15,ROBBERY
40.78587464,-73.95093015,6/30/15,ROBBERY
40.82614245,-73.95079567,6/30/15,ROBBERY
40.66201293,-73.8482778,6/30/15,ROBBERY
40.68192639,-73.86602914,6/30/15,ROBBERY
40.70969734,-73.81248898,6/30/15,ROBBERY
40.82636657,-73.89883621,6/30/15,ROBBERY
40.70622201,-73.95097436,6/30/15,RAPE
40.89417666,-73.84413814,6/30/15,ROBBERY
40.66933041,-73.90433739,6/30/15,ROBBERY
40.63502004,-73.91404967,6/30/15,ROBBERY
40.82816046,-73.91813266,6/30/15,ROBBERY
40.75823237,-73.97743059,6/30/15,ROBBERY
40.75240563,-73.8562542,6/30/15,ROBBERY
40.75240563,-73.8562542,6/30/15,ROBBERY
40.79639763,-73.94422274,6/30/15,ROBBERY
40.67065507,-73.91339092,6/30/15,RAPE
40.70843429,-73.95790521,7/1/15,ROBBERY
40.8231013,-73.86969046,7/1/15,RAPE
40.8209643,-73.94147794,7/1/15,ROBBERY
40.75393894,-73.99484366,7/1/15,RAPE
40.69198273,-73.7647553,7/1/15,ROBBERY
40.57311288,-73.99330258,7/1/15,ROBBERY
40.73314987,-73.98994887,7/1/15,ROBBERY
40.85163229,-73.88216304,7/1/15,ROBBERY
40.86905853,-73.87963015,7/1/15,RAPE
40.85223008,-73.90881685,7/1/15,ROBBERY
40.61919992,-73.92301042,7/1/15,ROBBERY
40.87171066,-73.88035212,7/1/15,ROBBERY
40.71678768,-73.93634234,7/1/15,ROBBERY
40.86071697,-73.8992467,7/1/15,ROBBERY
40.73669807,-73.98331603,7/1/15,RAPE
40.63422844,-73.9491141,7/1/15,ROBBERY
40.83392783,-73.91167508,7/1/15,ROBBERY
40.88338258,-73.90233331,7/1/15,RAPE
40.83419519,-73.90957515,7/1/15,ROBBERY
40.69450249,-73.93082817,7/1/15,ROBBERY
40.85381988,-73.89352408,7/1/15,ROBBERY
40.71708575,-73.81903724,7/1/15,ROBBERY
40.79384222,-73.94406958,7/1/15,ROBBERY
40.81308866,-73.95797991,7/1/15,ROBBERY
40.65402304,-73.9272085,7/1/15,ROBBERY
40.67016743,-73.93099399,7/1/15,ROBBERY
40.68412528,-73.83272701,7/1/15,ROBBERY
40.69924382,-73.93757085,7/1/15,ROBBERY
40.76250036,-73.96589932,7/1/15,ROBBERY
40.74525274,-73.87006287,7/1/15,RAPE
40.70611011,-73.94066264,7/1/15,ROBBERY
40.82051506,-73.85311191,7/1/15,ROBBERY
40.86312051,-73.89523731,7/1/15,ROBBERY
40.63467354,-73.89065633,7/1/15,ROBBERY
40.63695901,-73.9370274,7/1/15,ROBBERY
40.80814284,-73.9453002,7/1/15,ROBBERY
40.68324845,-73.88551809,7/1/15,ROBBERY
40.85837313,-73.89940208,7/1/15,ROBBERY
40.80648015,-73.9602056,7/1/15,ROBBERY
40.62530882,-73.93971139,7/1/15,ROBBERY
40.80698342,-73.93763596,7/1/15,ROBBERY
40.76413821,-73.87650224,7/1/15,ROBBERY
40.61145315,-73.97836621,7/1/15,ROBBERY
40.71888169,-73.98220578,7/1/15,ROBBERY
40.63230533,-74.16036551,7/1/15,ROBBERY
40.86846738,-73.82158285,7/1/15,ROBBERY
40.74388477,-73.99209812,7/1/15,ROBBERY
40.87289947,-73.88069348,7/1/15,ROBBERY
40.88338258,-73.90233331,7/1/15,RAPE
40.61844456,-74.10535772,7/1/15,ROBBERY
40.67467668,-73.90045065,7/1/15,ROBBERY
40.59519682,-73.94766392,7/1/15,ROBBERY
40.69190268,-73.81916328,7/1/15,ROBBERY
40.68127776,-73.95849201,7/1/15,ROBBERY
40.67700537,-73.79080898,7/1/15,ROBBERY
40.8066179,-73.93676576,7/1/15,ROBBERY
40.68891526,-73.92390712,7/1/15,ROBBERY
40.68991708,-73.90876837,7/1/15,ROBBERY
40.75575251,-73.83074963,7/1/15,ROBBERY
40.83160227,-73.85412453,7/2/15,ROBBERY
40.66136068,-73.87925883,7/2/15,ROBBERY
40.71350002,-73.93736631,7/2/15,ROBBERY
40.70246838,-73.91161482,7/2/15,ROBBERY
40.70546784,-73.79489629,7/2/15,ROBBERY
40.82097429,-73.93956665,7/2/15,ROBBERY
40.80168406,-73.93895929,7/2/15,ROBBERY
40.87496767,-73.88760346,7/2/15,ROBBERY
40.75415394,-73.7214395,7/2/15,ROBBERY
40.8203154,-73.8908246,7/2/15,ROBBERY
40.81316389,-73.94164375,7/2/15,ROBBERY
40.61883554,-73.99048838,7/2/15,ROBBERY
40.73197757,-73.95455277,7/2/15,ROBBERY
40.891506,-73.85902411,7/2/15,ROBBERY
40.62397024,-74.01661185,7/2/15,ROBBERY
40.70147601,-73.92085247,7/2/15,ROBBERY
40.66583518,-73.90299789,7/2/15,ROBBERY
40.65139047,-73.9602008,7/2/15,ROBBERY
40.76687998,-73.96270216,7/2/15,ROBBERY
40.6953602,-73.91631592,7/2/15,ROBBERY
40.57699549,-73.98152361,7/2/15,ROBBERY
40.65169816,-73.86844676,7/2/15,ROBBERY
40.73034219,-73.9926265,7/2/15,ROBBERY
40.85216319,-73.91846097,7/2/15,ROBBERY
40.65690638,-73.88509116,7/2/15,ROBBERY
40.75224896,-73.82085103,7/2/15,ROBBERY
40.86419262,-73.85386866,7/2/15,ROBBERY
40.64444994,-74.00921907,7/2/15,ROBBERY
40.66356929,-73.92284026,7/2/15,ROBBERY
40.75724053,-73.98979364,7/2/15,ROBBERY
40.65121037,-73.928372,7/2/15,ROBBERY
40.60534275,-73.7552757,7/2/15,ROBBERY
40.68650473,-73.94163921,7/2/15,ROBBERY
40.64842112,-73.90489711,7/2/15,RAPE
40.68878892,-73.78644138,7/2/15,ROBBERY
40.67330998,-73.9039135,7/2/15,ROBBERY
40.83377636,-73.9184293,7/2/15,ROBBERY
40.73512073,-73.99145687,7/2/15,ROBBERY
40.68039861,-73.94955839,7/2/15,ROBBERY
40.74824062,-73.97337377,7/2/15,ROBBERY
40.83266397,-73.87726039,7/3/15,ROBBERY
40.70313117,-73.90974932,7/3/15,ROBBERY
40.81458867,-73.94795021,7/3/15,ROBBERY
40.83732351,-73.91983076,7/3/15,RAPE
40.84259529,-73.8523114,7/3/15,ROBBERY
40.84449173,-73.87800841,7/3/15,ROBBERY
40.87932902,-73.90274428,7/3/15,ROBBERY
40.71200696,-73.789415,7/3/15,ROBBERY
40.75226897,-73.86820845,7/3/15,ROBBERY
40.69149917,-73.92556292,7/3/15,ROBBERY
40.82459412,-73.95009224,7/3/15,ROBBERY
40.80391625,-73.96794422,7/3/15,ROBBERY
40.7466901,-73.97449679,7/3/15,ROBBERY
40.74879655,-73.88318947,7/3/15,ROBBERY
40.65606007,-73.9235986,7/3/15,ROBBERY
40.74181181,-73.98526345,7/3/15,ROBBERY
40.83068979,-73.92426172,7/3/15,ROBBERY
40.85644293,-73.88681779,7/3/15,ROBBERY
40.76481827,-73.98518977,7/3/15,RAPE
40.75862468,-73.82967027,7/3/15,ROBBERY
40.66984905,-73.8657542,7/3/15,ROBBERY
40.83349673,-73.94157894,7/3/15,ROBBERY
40.81411316,-73.94085536,7/3/15,ROBBERY
40.85352724,-73.82835004,7/3/15,ROBBERY
40.85197326,-73.83556176,7/3/15,ROBBERY
40.65837867,-73.8861843,7/3/15,ROBBERY
40.6785594,-73.99192919,7/3/15,ROBBERY
40.80779657,-73.96547154,7/3/15,ROBBERY
40.85148777,-73.93545797,7/3/15,RAPE
40.84164277,-73.94106581,7/3/15,ROBBERY
40.69562505,-73.94055658,7/3/15,ROBBERY
40.70562848,-73.8101416,7/3/15,ROBBERY
40.75686098,-73.87565666,7/3/15,RAPE
40.69959921,-73.95172936,7/3/15,ROBBERY
40.66628541,-73.93414125,7/3/15,ROBBERY
40.86020622,-73.89289205,7/3/15,ROBBERY
40.57416973,-73.9951419,7/3/15,ROBBERY
40.80639946,-73.94430466,7/3/15,ROBBERY
40.68919808,-73.93778218,7/3/15,ROBBERY
40.88759921,-73.86499261,7/3/15,ROBBERY
40.71058672,-73.95938994,7/3/15,ROBBERY
40.62717424,-74.07594252,7/3/15,ROBBERY
40.64685228,-73.91333173,7/3/15,ROBBERY
40.63165017,-74.16171858,7/3/15,ROBBERY
40.85837313,-73.89940208,7/3/15,ROBBERY
40.65953507,-73.73500466,7/3/15,ROBBERY
40.77995282,-73.97102853,7/3/15,ROBBERY
40.81316389,-73.94164375,7/3/15,ROBBERY
40.8353411,-73.92699568,7/3/15,ROBBERY
40.59643156,-73.78467707,7/3/15,ROBBERY
40.57790407,-73.96010059,7/3/15,ROBBERY
40.6830775,-73.99555942,7/3/15,ROBBERY
40.82000308,-73.91801263,7/3/15,ROBBERY
40.66974476,-73.93103408,7/3/15,ROBBERY
40.70341571,-73.94255492,7/3/15,ROBBERY
40.83805529,-73.94079071,7/3/15,ROBBERY
40.8080968,-73.95293667,7/3/15,ROBBERY
40.8399082,-73.93608359,7/3/15,RAPE
40.577123,-73.96373687,7/3/15,ROBBERY
40.70396896,-73.9402065,7/3/15,ROBBERY
40.57664598,-73.9764804,7/3/15,ROBBERY
40.67473049,-73.87665698,7/3/15,ROBBERY
40.59643156,-73.78467707,7/3/15,ROBBERY
40.68708483,-73.99476228,7/3/15,ROBBERY
40.66363049,-73.95552929,7/3/15,ROBBERY
40.84067474,-73.88151384,7/3/15,ROBBERY
40.89726025,-73.86713243,7/3/15,ROBBERY
40.88443286,-73.85896317,7/3/15,ROBBERY
40.87496767,-73.88760346,7/3/15,ROBBERY
40.69578215,-73.79066712,7/3/15,ROBBERY
40.85298664,-73.888913,7/3/15,ROBBERY
40.62610595,-73.94192258,7/3/15,ROBBERY
40.69856843,-73.89872359,7/4/15,ROBBERY
40.80004716,-73.93702483,7/4/15,ROBBERY
40.78886136,-73.95200411,7/4/15,ROBBERY
40.75327193,-73.86444914,7/4/15,ROBBERY
40.87962006,-73.90618647,7/4/15,ROBBERY
40.67110691,-73.88143296,7/4/15,RAPE
40.64525449,-74.00299955,7/4/15,ROBBERY
40.60277623,-73.75011736,7/4/15,ROBBERY
40.87137976,-73.8365768,7/4/15,ROBBERY
40.67574726,-73.92193931,7/4/15,ROBBERY
40.7528629,-73.99298133,7/4/15,ROBBERY
40.79950882,-73.95359648,7/4/15,ROBBERY
40.76039969,-73.98934555,7/4/15,ROBBERY
40.68665885,-73.76390149,7/4/15,ROBBERY
40.66369904,-73.91991687,7/4/15,ROBBERY
40.68077534,-73.90672218,7/4/15,ROBBERY
40.74693428,-73.99358827,7/4/15,ROBBERY
40.81485289,-73.95631335,7/4/15,ROBBERY
40.74258978,-73.88502999,7/4/15,ROBBERY
40.74723661,-73.88778647,7/4/15,ROBBERY
40.87314214,-73.85311859,7/4/15,ROBBERY
40.75312432,-73.79136761,7/4/15,ROBBERY
40.74682046,-73.89175346,7/4/15,ROBBERY
40.67698685,-73.89328365,7/4/15,ROBBERY
40.86770011,-73.92121505,7/4/15,ROBBERY
40.64999,-73.89122584,7/4/15,ROBBERY
40.72917213,-73.95380782,7/4/15,ROBBERY
40.69141478,-73.81272069,7/4/15,ROBBERY
40.82334872,-73.86525665,7/4/15,ROBBERY
40.8105251,-73.91004803,7/4/15,ROBBERY
40.81198651,-73.94757654,7/4/15,ROBBERY
40.86326001,-73.8977678,7/4/15,ROBBERY
40.69293708,-73.94437059,7/4/15,ROBBERY
40.8474467,-73.89967162,7/4/15,ROBBERY
40.67854674,-73.88287988,7/4/15,ROBBERY
40.63400552,-73.947774,7/4/15,ROBBERY
40.74308017,-73.95473646,7/4/15,RAPE
40.85359837,-73.90057688,7/4/15,ROBBERY
40.83214254,-73.84951237,7/4/15,ROBBERY
40.85557249,-73.88368877,7/4/15,ROBBERY
40.67791252,-73.82994852,7/4/15,ROBBERY
40.70426739,-73.89355376,7/4/15,RAPE
40.77379337,-73.93628063,7/4/15,ROBBERY
40.82384996,-73.94929068,7/4/15,ROBBERY
40.8415023,-73.91046152,7/4/15,ROBBERY
40.68344554,-73.92916305,7/4/15,ROBBERY
40.88338258,-73.90233331,7/4/15,RAPE
40.61052609,-73.96928323,7/4/15,ROBBERY
40.68674842,-73.9460416,7/4/15,ROBBERY
40.57478012,-73.97964518,7/4/15,ROBBERY
40.67787679,-73.90331566,7/4/15,ROBBERY
40.74525274,-73.87006287,7/4/15,RAPE
40.71940455,-74.00188456,7/4/15,ROBBERY
40.68887215,-73.94452903,7/5/15,RAPE
40.64894087,-73.88494631,7/5/15,ROBBERY
40.74037201,-73.89971377,7/5/15,ROBBERY
40.65128565,-73.94002668,7/5/15,ROBBERY
40.68080563,-73.95839856,7/5/15,ROBBERY
40.83134404,-73.92166282,7/5/15,ROBBERY
40.6088414,-74.12117129,7/5/15,ROBBERY
40.68035428,-73.93752003,7/5/15,ROBBERY
40.6631334,-73.96243216,7/5/15,ROBBERY
40.66767695,-73.80714597,7/5/15,ROBBERY
40.88661152,-73.84356276,7/5/15,ROBBERY
40.67966381,-73.88555669,7/5/15,ROBBERY
40.75930055,-73.86780108,7/5/15,ROBBERY
40.82229849,-73.91169413,7/5/15,ROBBERY
40.69959218,-73.92779709,7/5/15,ROBBERY
40.77226933,-73.92590228,7/5/15,ROBBERY
40.86579859,-73.8830418,7/5/15,ROBBERY
40.83451692,-73.91770926,7/5/15,ROBBERY
40.74843999,-73.98247217,7/5/15,ROBBERY
40.88271781,-73.88124725,7/5/15,ROBBERY
40.71388688,-73.76516496,7/5/15,ROBBERY
40.60751988,-73.74914162,7/5/15,ROBBERY
40.5761573,-73.9759838,7/5/15,RAPE
40.69525735,-73.90086348,7/5/15,ROBBERY
40.74550444,-73.85775596,7/5/15,ROBBERY
40.84990834,-73.90917787,7/5/15,ROBBERY
40.67930925,-73.87969502,7/5/15,ROBBERY
40.68109405,-73.88303044,7/5/15,ROBBERY
40.66893864,-73.86649141,7/5/15,ROBBERY
40.74987414,-73.91668415,7/5/15,ROBBERY
40.62306097,-74.02113251,7/5/15,ROBBERY
40.67340808,-73.92512167,7/5/15,ROBBERY
40.7519964,-73.85604574,7/5/15,ROBBERY
40.65945194,-73.93120692,7/5/15,ROBBERY
40.68039861,-73.94955839,7/5/15,ROBBERY
40.64983741,-73.88669618,7/5/15,ROBBERY
40.85676556,-73.90035163,7/5/15,ROBBERY
40.72618713,-73.7352339,7/5/15,RAPE
40.81573205,-73.94542041,7/5/15,RAPE
40.84417543,-73.90671354,7/5/15,ROBBERY
40.6591446,-73.96054218,7/5/15,ROBBERY
40.62704801,-73.95558969,7/5/15,ROBBERY
40.82898134,-73.89775904,7/5/15,ROBBERY
40.67996402,-73.88658731,7/5/15,ROBBERY
40.59526599,-73.75501016,7/5/15,ROBBERY
40.62300896,-73.95904698,7/5/15,ROBBERY
40.61291379,-73.959543,7/6/15,ROBBERY
40.79781768,-73.93564002,7/6/15,ROBBERY
